N58	t1	{TINMA}|{STRCA}#{PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{GALGA,MELGA,ANAPL}	1	1890.13	1936.07
N70	t1	{PICPU}|{MERNU}#{BUCRH}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,COLST,LEPDI,APAVI}	0.999994	598.06	1533.21
N70	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,COLST,LEPDI,APAVI}|{MERNU}#{BUCRH}|{PICPU}	2.43077e-06	458.051	1533.21
N70	t3	{PICPU}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,COLST,LEPDI,APAVI}#{BUCRH}|{MERNU}	3.44979e-06	477.095	1533.21
N71	t1	{PICPU,MERNU}|{BUCRH}#{APAVI}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,COLST,LEPDI}	1	814.525	1569.6
N71	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,COLST,LEPDI}|{BUCRH}#{APAVI}|{PICPU,MERNU}	0	372.334	1569.6
N71	t3	{PICPU,MERNU}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,COLST,LEPDI}#{APAVI}|{BUCRH}	0	382.744	1569.6
N72	t1	{PICPU,MERNU,BUCRH}|{APAVI}#{LEPDI}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,COLST}	1	622.594	1546.4
N72	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,COLST}|{APAVI}#{LEPDI}|{PICPU,MERNU,BUCRH}	9.98273e-09	454.517	1546.4
N72	t3	{PICPU,MERNU,BUCRH}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,COLST}#{LEPDI}|{APAVI}	1.26086e-08	469.291	1546.4
N73	t1	{PICPU,MERNU,BUCRH,APAVI}|{LEPDI}#{COLST}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR}	1	873.369	1526.23
N73	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR}|{LEPDI}#{COLST}|{PICPU,MERNU,BUCRH,APAVI}	0	337.295	1526.23
N73	t3	{PICPU,MERNU,BUCRH,APAVI}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR}#{COLST}|{LEPDI}	0	315.562	1526.23
N74	t1	{PICPU,MERNU,BUCRH,APAVI,LEPDI}|{COLST}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL}	0.997512	552.862	1480.87
N74	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL}|{COLST}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR}|{PICPU,MERNU,BUCRH,APAVI,LEPDI}	0.000682775	443.831	1480.87
N74	t3	{PICPU,MERNU,BUCRH,APAVI,LEPDI}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,HALLE,HALAL,CATAU,TYTAL}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR}|{COLST}	0.00180551	484.179	1480.87
N83	t1	{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR}|{PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}#{HALLE,HALAL,CATAU,TYTAL}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA}	0.859242	537.154	1481.12
N83	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA}|{PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}#{HALLE,HALAL,CATAU,TYTAL}|{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR}	0.135832	520.19	1481.12
N83	t3	{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA}#{HALLE,HALAL,CATAU,TYTAL}|{PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}	0.00492515	423.775	1481.12
N67	t1	{HALLE}|{HALAL}#{CATAU}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,TYTAL}	1	1997.69	1998.61
N67	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,TYTAL}|{HALAL}#{CATAU}|{HALLE}	0	0.916465	1998.61
N67	t3	{HALLE}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,TYTAL}#{CATAU}|{HALAL}	0	2.44612e-11	1998.61
N68	t1	{HALLE,HALAL}|{CATAU}#{TYTAL}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}	1	1116.15	1532.64
N68	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}|{CATAU}#{TYTAL}|{HALLE,HALAL}	0	208.567	1532.64
N68	t3	{HALLE,HALAL}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}#{TYTAL}|{CATAU}	0	207.917	1532.64
N69	t1	{HALLE,HALAL,CATAU}|{TYTAL}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA}	1	615.491	1462.06
N69	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA}|{TYTAL}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}|{HALLE,HALAL,CATAU}	3.23454e-12	436.157	1462.06
N69	t3	{HALLE,HALAL,CATAU}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,CHAPE,CALAN,CAPCA}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}|{TYTAL}	2.2597e-12	410.415	1462.06
N84	t1	{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}|{HALLE,HALAL,CATAU,TYTAL}#{CHAPE,CALAN,CAPCA}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	1	1310.05	1503.82
N84	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{HALLE,HALAL,CATAU,TYTAL}#{CHAPE,CALAN,CAPCA}|{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}	0	92.3482	1503.82
N84	t3	{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{CHAPE,CALAN,CAPCA}|{HALLE,HALAL,CATAU,TYTAL}	0	101.418	1503.82
N65	t1	{CHAPE}|{CALAN}#{CAPCA}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL}	1	1849.3	1869.67
N65	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL}|{CALAN}#{CAPCA}|{CHAPE}	0	9.4295	1869.67
N65	t3	{CHAPE}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL}#{CAPCA}|{CALAN}	0	10.9477	1869.67
N66	t1	{CHAPE,CALAN}|{CAPCA}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	1	1078.47	1412.31
N66	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{CAPCA}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL}|{CHAPE,CALAN}	0	166.844	1412.31
N66	t3	{CHAPE,CALAN}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL}|{CAPCA}	0	166.996	1412.31
N85	t1	{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL}|{CHAPE,CALAN,CAPCA}#{BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA}	0.60225	495.236	1439.89
N85	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA}|{CHAPE,CALAN,CAPCA}#{BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL}	0.242677	478.342	1439.89
N85	t3	{TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA}#{BALRE,CHAVO,OPHHO,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{CHAPE,CALAN,CAPCA}	0.155072	466.314	1439.89
N50	t1	{BALRE}|{CHAVO}#{OPHHO}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}	0.999343	534.632	1413.25
N50	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{CHAVO}#{OPHHO}|{BALRE}	0.000349533	442.119	1413.25
N50	t3	{BALRE}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA,EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}#{OPHHO}|{CHAVO}	0.000307879	436.498	1413.25
N51	t1	{BALRE,CHAVO}|{OPHHO}#{EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}	0.787068	519.159	1480.83
N51	t2	{GALGA,MELGA,ANAPL,TINMA,STRCA,PTEGU,MESUN,COLLI,PHORU,PODCR,CHLUN,TAUER,CUCCA,TAEGU,GEOFO,CORBR,MANVI,ACACH,NESNO,MELUN,FALPE,CARCR,PICPU,MERNU,BUCRH,APAVI,LEPDI,COLST,HALLE,HALAL,CATAU,TYTAL,CHAPE,CALAN,CAPCA}|{OPHHO}#{EURHE,PHALE,GAVST,APTFO,PYGAD,FULGL,PHACA,NIPNI,EGRGA,PELCR}|{BALRE,CHAVO}	0.0742016	471.343	1480.83
